zip,type,primary_city,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population_2015
54765,PO BOX,Sand Creek,WI,Dunn County,America/Chicago,715,NA,US,45.17,-91.69,97
54766,STANDARD,Sheldon,WI,Rusk County,America/Chicago,715,NA,US,45.31,-90.95,1460
54767,STANDARD,Spring Valley,WI,Pierce County,America/Chicago,715,NA,US,44.85,-92.23,3070
54768,STANDARD,Stanley,WI,Chippewa County,America/Chicago,715,NA,US,44.96,-90.94,4010
54769,STANDARD,Stockholm,WI,Pepin County,America/Chicago,,NA,US,44.48,-92.26,460
54770,STANDARD,Strum,WI,Trempealeau County,America/Chicago,715,NA,US,44.55,-91.38,2050
54771,STANDARD,Thorp,WI,Clark County,America/Chicago,715,NA,US,44.95,-90.8,3860
54772,STANDARD,Wheeler,WI,Dunn County,America/Chicago,715,NA,US,45.04,-91.9,970
54773,STANDARD,Whitehall,WI,Trempealeau County,America/Chicago,715,NA,US,44.36,-91.31,3010
54774,UNIQUE,Chippewa Falls,WI,Chippewa County,America/Chicago,715,NA,US,44.93,-91.39,0
54801,STANDARD,Spooner,WI,Washburn County,America/Chicago,715,NA,US,45.82,-91.89,6080
54805,STANDARD,Almena,WI,Barron County,America/Chicago,715,NA,US,45.41,-92.03,1260
54806,STANDARD,Ashland,WI,Ashland County,America/Chicago,715,NA,US,46.57,-90.87,9590
54810,STANDARD,Balsam Lake,WI,Polk County,America/Chicago,715,NA,US,45.45,-92.45,2120
54812,STANDARD,Barron,WI,Barron County,America/Chicago,715,NA,US,45.4,-91.84,5320
54813,STANDARD,Barronett,WI,Barron County,America/Chicago,,NA,US,45.65,-92.04,560
54814,STANDARD,Bayfield,WI,Bayfield County,America/Chicago,715,NA,US,46.81,-90.82,2440
54816,PO BOX,Benoit,WI,Bayfield County,America/Chicago,715,NA,US,46.5,-91.07,0
54817,STANDARD,Birchwood,WI,Washburn County,America/Chicago,715,NA,US,45.65,-91.55,2020
54818,PO BOX,Brill,WI,Barron County,America/Chicago,715,NA,US,45.6,-91.67,0
54819,STANDARD,Bruce,WI,Rusk County,America/Chicago,715,NA,US,45.45,-91.27,2010
54820,STANDARD,Brule,WI,Douglas County,America/Chicago,,NA,US,46.55,-91.57,810
54821,STANDARD,Cable,WI,Bayfield County,America/Chicago,715,NA,US,46.19,-91.3,1180
54822,STANDARD,Cameron,WI,Barron County,America/Chicago,715,NA,US,45.4,-91.74,4300
54824,STANDARD,Centuria,WI,Polk County,America/Chicago,715,NA,US,45.44,-92.55,1840
54826,STANDARD,Comstock,WI,Barron County,America/Chicago,715,NA,US,45.49,-92.09,630
54827,STANDARD,Cornucopia,WI,Bayfield County,America/Chicago,715,NA,US,46.79,-91.1,250
54828,STANDARD,Couderay,WI,Sawyer County,America/Chicago,715,NA,US,45.79,-91.29,490
54829,STANDARD,Cumberland,WI,Barron County,America/Chicago,715,NA,US,45.53,-92.02,4770
54830,STANDARD,Danbury,WI,Burnett County,America/Chicago,715,NA,US,46,-92.37,2510
54832,STANDARD,Drummond,WI,Bayfield County,America/Chicago,715,NA,US,46.33,-91.25,390
54834,PO BOX,Edgewater,WI,Sawyer County,America/Chicago,715,NA,US,45.74,-91.47,0
54835,STANDARD,Exeland,WI,Sawyer County,America/Chicago,715,NA,US,45.66,-91.24,780
54836,STANDARD,Foxboro,WI,Douglas County,America/Chicago,715,NA,US,46.48,-92.28,1030
54837,STANDARD,Frederic,WI,Polk County,America/Chicago,715,NA,US,45.65,-92.46,3360
54838,STANDARD,Gordon,WI,Douglas County,America/Chicago,715,NA,US,46.24,-91.79,1060
54839,STANDARD,Grand View,WI,Bayfield County,America/Chicago,715,NA,US,46.36,-91.1,240
54840,STANDARD,Grantsburg,WI,Burnett County,America/Chicago,715,NA,US,45.78,-92.68,4220
54841,STANDARD,Haugen,WI,Barron County,America/Chicago,715,NA,US,45.61,-91.78,310
54842,PO BOX,Hawthorne,WI,Douglas County,America/Chicago,715,NA,US,46.5,-91.86,230
54843,STANDARD,Hayward,WI,Sawyer County,America/Chicago,715,NA,US,46.01,-91.48,10680
54844,STANDARD,Herbster,WI,Bayfield County,America/Chicago,715,NA,US,46.83,-91.26,220
54845,STANDARD,Hertel,WI,Burnett County,America/Chicago,715,NA,US,45.8,-92.17,96
54846,STANDARD,High Bridge,WI,Ashland County,America/Chicago,715,NA,US,46.38,-90.73,490
54847,STANDARD,Iron River,WI,Bayfield County,America/Chicago,715,NA,US,46.56,-91.4,2160
54848,STANDARD,Ladysmith,WI,Rusk County,America/Chicago,715,NA,US,45.46,-91.09,4920
54849,STANDARD,Lake Nebagamon,WI,Douglas County,America/Chicago,715,NA,US,46.5,-91.69,1830
54850,PO BOX,La Pointe,WI,Ashland County,America/Chicago,715,NA,US,46.81,-90.68,282
54853,STANDARD,Luck,WI,Polk County,America/Chicago,715,NA,US,45.57,-92.46,3470
54854,STANDARD,Maple,WI,Douglas County,America/Chicago,715,NA,US,46.58,-91.72,860
54855,STANDARD,Marengo,WI,Ashland County,America/Chicago,715,NA,US,46.42,-90.81,820
54856,STANDARD,Mason,WI,Bayfield County,America/Chicago,715,NA,US,46.43,-91.06,1360
54857,PO BOX,Mikana,WI,Barron County,America/Chicago,715,NA,US,45.6,-91.61,171
54858,STANDARD,Milltown,WI,Polk County,America/Chicago,715,NA,US,45.52,-92.49,1350
54859,STANDARD,Minong,WI,Washburn County,America/Chicago,715,NA,US,46.09,-91.82,1670
54861,PO BOX,Odanah,WI,Ashland County,America/Chicago,715,NA,US,46.61,-90.66,464
54862,STANDARD,Ojibwa,WI,Sawyer County,America/Chicago,715,NA,US,45.79,-91.11,200
54864,STANDARD,Poplar,WI,Douglas County,America/Chicago,715,NA,US,46.58,-91.78,1370
54865,STANDARD,Port Wing,WI,Bayfield County,America/Chicago,715,NA,US,46.77,-91.38,370
54867,STANDARD,Radisson,WI,Sawyer County,America/Chicago,715,NA,US,45.76,-91.21,410
54868,STANDARD,Rice Lake,WI,Barron County,America/Chicago,715,NA,US,45.49,-91.73,13890
54870,STANDARD,Sarona,WI,Washburn County,America/Chicago,715,NA,US,45.71,-91.8,1390
54871,STANDARD,Shell Lake,WI,Washburn County,America/Chicago,715,NA,US,45.73,-91.89,2890
54872,STANDARD,Siren,WI,Burnett County,America/Chicago,715,NA,US,45.78,-92.38,2290
54873,STANDARD,Solon Springs,WI,Douglas County,America/Chicago,715,NA,US,46.34,-91.82,2600
54874,STANDARD,South Range,WI,Douglas County,America/Chicago,715,NA,US,46.58,-91.93,3220
54875,STANDARD,Springbrook,WI,Washburn County,America/Chicago,715,NA,US,45.94,-91.68,990
54876,STANDARD,Stone Lake,WI,Sawyer County,America/Chicago,715,NA,US,45.84,-91.54,1510
54880,STANDARD,Superior,WI,Douglas County,America/Chicago,715,NA,US,46.67,-92.08,24860
54888,STANDARD,Trego,WI,Washburn County,America/Chicago,715,NA,US,45.89,-91.82,1180
54889,STANDARD,Turtle Lake,WI,Barron County,America/Chicago,715,NA,US,45.39,-92.14,2410
54890,PO BOX,Wascott,WI,Douglas County,America/Chicago,715,NA,US,46.17,-91.79,98
54891,STANDARD,Washburn,WI,Bayfield County,America/Chicago,715,NA,US,46.67,-90.89,2980
54893,STANDARD,Webster,WI,Burnett County,America/Chicago,715,NA,US,45.87,-92.36,3360
54895,STANDARD,Weyerhaeuser,WI,Rusk County,America/Chicago,715,NA,US,45.42,-91.41,810
54896,STANDARD,Winter,WI,Sawyer County,America/Chicago,715,NA,US,45.82,-91.01,1250
54901,STANDARD,Oshkosh,WI,Winnebago County,America/Chicago,920,NA,US,44.06,-88.54,25660
54902,STANDARD,Oshkosh,WI,Winnebago County,America/Chicago,920,NA,US,44.01,-88.55,19780
54903,PO BOX,Oshkosh,WI,Winnebago County,America/Chicago,920,NA,US,44.01,-88.55,659
54904,STANDARD,Oshkosh,WI,Winnebago County,America/Chicago,920,NA,US,44.02,-88.62,20610
54906,UNIQUE,Oshkosh,WI,Winnebago County,America/Chicago,920,NA,US,44.01,-88.55,0
54909,STANDARD,Almond,WI,Portage County,America/Chicago,715,NA,US,44.26,-89.4,1910
54911,STANDARD,Appleton,WI,Outagamie County,America/Chicago,920,NA,US,44.28,-88.38,23030
54912,PO BOX,Appleton,WI,Outagamie County,America/Chicago,920,NA,US,44.26,-88.39,647
54913,STANDARD,Appleton,WI,Outagamie County,America/Chicago,920,NA,US,44.34,-88.4,20770
54914,STANDARD,Appleton,WI,Outagamie County,America/Chicago,920,NA,US,44.28,-88.45,28970
54915,STANDARD,Appleton,WI,Outagamie County,America/Chicago,920,NA,US,44.26,-88.39,41400
54919,UNIQUE,Appleton,WI,Outagamie County,America/Chicago,920,NA,US,44.26,-88.39,12
54921,STANDARD,Bancroft,WI,Portage County,America/Chicago,715,NA,US,44.31,-89.51,1330
54922,STANDARD,Bear Creek,WI,Outagamie County,America/Chicago,715,NA,US,44.53,-88.72,1350
54923,STANDARD,Berlin,WI,Green Lake County,America/Chicago,920,NA,US,43.97,-88.95,7880
54926,PO BOX,Big Falls,WI,Waupaca County,America/Chicago,,NA,US,44.61,-89.01,53
54927,PO BOX,Butte Des Morts,WI,Winnebago County,America/Chicago,920,NA,US,44.1,-88.65,553
54928,STANDARD,Caroline,WI,Shawano County,America/Chicago,,NA,US,44.75,-88.87,370
54929,STANDARD,Clintonville,WI,Waupaca County,America/Chicago,715,NA,US,44.62,-88.75,7740
54930,STANDARD,Coloma,WI,Waushara County,America/Chicago,715,NA,US,44.03,-89.51,1500
54931,PO BOX,Dale,WI,Outagamie County,America/Chicago,,NA,US,44.27,-88.68,360
54932,STANDARD,Eldorado,WI,Fond du Lac County,America/Chicago,920,NA,US,43.84,-88.64,1100
54933,PO BOX,Embarrass,WI,Waupaca County,America/Chicago,,NA,US,44.67,-88.7,279
54934,PO BOX,Eureka,WI,Winnebago County,America/Chicago,920,NA,US,44,-88.84,159
54935,STANDARD,Fond Du Lac,WI,Fond du Lac County,America/Chicago,920,NA,US,43.77,-88.44,37160
54936,PO BOX,Fond Du Lac,WI,Fond du Lac County,America/Chicago,920,NA,US,43.77,-88.44,620
54937,STANDARD,Fond Du Lac,WI,Fond du Lac County,America/Chicago,920,NA,US,43.79,-88.39,18590
54940,STANDARD,Fremont,WI,Waupaca County,America/Chicago,920,NA,US,44.25,-88.87,3690
54941,STANDARD,Green Lake,WI,Green Lake County,America/Chicago,920,NA,US,43.84,-88.95,2280
54942,STANDARD,Greenville,WI,Outagamie County,America/Chicago,920,NA,US,44.29,-88.53,9760
54943,STANDARD,Hancock,WI,Waushara County,America/Chicago,715,NA,US,44.13,-89.52,1640
54944,STANDARD,Hortonville,WI,Outagamie County,America/Chicago,920,NA,US,44.33,-88.63,8630
54945,STANDARD,Iola,WI,Waupaca County,America/Chicago,715,NA,US,44.5,-89.12,3130
54946,PO BOX,King,WI,Waupaca County,America/Chicago,,NA,US,44.34,-89.14,191
54947,STANDARD,Larsen,WI,Winnebago County,America/Chicago,920,NA,US,44.18,-88.61,2460
54948,STANDARD,Leopolis,WI,Shawano County,America/Chicago,,NA,US,44.78,-88.87,250
54949,STANDARD,Manawa,WI,Waupaca County,America/Chicago,920,NA,US,44.46,-88.92,3240
54950,STANDARD,Marion,WI,Waupaca County,America/Chicago,715,NA,US,44.67,-88.88,2530
54952,STANDARD,Menasha,WI,Winnebago County,America/Chicago,,NA,US,44.21,-88.43,24560
54956,STANDARD,Neenah,WI,Winnebago County,America/Chicago,920,NA,US,44.16,-88.47,42800
54957,PO BOX,Neenah,WI,Winnebago County,America/Chicago,920,NA,US,44.16,-88.47,369
54960,STANDARD,Neshkoro,WI,Marquette County,America/Chicago,920,NA,US,43.96,-89.21,2310
54961,STANDARD,New London,WI,Waupaca County,America/Chicago,920,NA,US,44.39,-88.73,13010
54962,STANDARD,Ogdensburg,WI,Waupaca County,America/Chicago,920,NA,US,44.45,-89.03,1080
54963,STANDARD,Omro,WI,Winnebago County,America/Chicago,920,NA,US,44.03,-88.74,6940
54964,STANDARD,Pickett,WI,Winnebago County,America/Chicago,920,NA,US,43.91,-88.73,1030
54965,STANDARD,Pine River,WI,Waushara County,America/Chicago,,NA,US,44.15,-89.08,1170
54966,STANDARD,Plainfield,WI,Waushara County,America/Chicago,715,NA,US,44.21,-89.49,2020
54967,STANDARD,Poy Sippi,WI,Waushara County,America/Chicago,920,NA,US,44.13,-88.98,380
54968,STANDARD,Princeton,WI,Green Lake County,America/Chicago,920,NA,US,43.85,-89.12,2540
54969,PO BOX,Readfield,WI,Waupaca County,America/Chicago,,NA,US,44.26,-88.76,149
54970,STANDARD,Redgranite,WI,Waushara County,America/Chicago,920,NA,US,44.05,-89.1,2550
54971,STANDARD,Ripon,WI,Fond du Lac County,America/Chicago,920,NA,US,43.84,-88.84,9370
54974,STANDARD,Rosendale,WI,Fond du Lac County,America/Chicago,920,NA,US,43.8,-88.67,1550
54976,PO BOX,Saxeville,WI,Waushara County,America/Chicago,,NA,US,44.18,-89.11,33
54977,STANDARD,Scandinavia,WI,Waupaca County,America/Chicago,715,NA,US,44.46,-89.14,1250
54978,STANDARD,Tilleda,WI,Shawano County,America/Chicago,,NA,US,44.81,-88.9,91
54979,STANDARD,Van Dyne,WI,Fond du Lac County,America/Chicago,920,NA,US,43.87,-88.52,1490
54980,PO BOX,Waukau,WI,Winnebago County,America/Chicago,920,NA,US,43.98,-88.77,146
54981,STANDARD,Waupaca,WI,Waupaca County,America/Chicago,715,NA,US,44.35,-89.07,13450
54982,STANDARD,Wautoma,WI,Waushara County,America/Chicago,920,NA,US,44.06,-89.29,6350
54983,STANDARD,Weyauwega,WI,Waupaca County,America/Chicago,920,NA,US,44.32,-88.92,4190
54984,STANDARD,Wild Rose,WI,Waushara County,America/Chicago,920,NA,US,44.17,-89.24,2620
54985,PO BOX,Winnebago,WI,Winnebago County,America/Chicago,920,NA,US,44.08,-88.52,141
54986,STANDARD,Winneconne,WI,Winnebago County,America/Chicago,920,NA,US,44.11,-88.71,4760
54990,UNIQUE,Iola,WI,Waupaca County,America/Chicago,715,NA,US,44.5,-89.12,0
55001,STANDARD,Afton,MN,Washington County,America/Chicago,651,NA,US,44.9,-92.81,2830
55002,PO BOX,Almelund,MN,Chisago County,America/Chicago,,NA,US,45.52,-92.87,0
55003,STANDARD,Bayport,MN,Washington County,America/Chicago,651,NA,US,45.01,-92.78,2200
55005,STANDARD,Bethel,MN,Anoka County,America/Chicago,,NA,US,45.4,-93.26,4540
55006,STANDARD,Braham,MN,Isanti County,America/Chicago,320,NA,US,45.72,-93.17,3300
55007,STANDARD,Brook Park,MN,Kanabec County,America/Chicago,,NA,US,45.94,-93.07,1990
55008,STANDARD,Cambridge,MN,Isanti County,America/Chicago,"612,763",NA,US,45.56,-93.22,14170
55009,STANDARD,Cannon Falls,MN,Goodhue County,America/Chicago,"507,651",NA,US,44.51,-92.9,7780
55010,PO BOX,Castle Rock,MN,Dakota County,America/Chicago,,NA,US,44.58,-93.09,94
55011,STANDARD,Cedar,MN,Anoka County,America/Chicago,,NA,US,45.34,-93.24,10140
55012,STANDARD,Center City,MN,Chisago County,America/Chicago,651,NA,US,45.39,-92.81,1770
55013,STANDARD,Chisago City,MN,Chisago County,America/Chicago,,NA,US,45.37,-92.88,6360
55014,STANDARD,Circle Pines,MN,Anoka County,America/Chicago,,NA,US,45.13,-93.15,25860
55016,STANDARD,Cottage Grove,MN,Washington County,America/Chicago,651,NA,US,44.81,-92.92,35200
55017,STANDARD,Dalbo,MN,Isanti County,America/Chicago,,NA,US,45.68,-93.45,660
55018,STANDARD,Dennison,MN,Goodhue County,America/Chicago,507,NA,US,44.4,-93.02,940
55019,STANDARD,Dundas,MN,Rice County,America/Chicago,507,NA,US,44.42,-93.25,2040
55020,STANDARD,Elko New Market,MN,Scott County,America/Chicago,952,NA,US,44.56,-93.32,4020
55021,STANDARD,Faribault,MN,Rice County,America/Chicago,507,NA,US,44.29,-93.27,26890
55024,STANDARD,Farmington,MN,Dakota County,America/Chicago,"651,952",NA,US,44.65,-93.17,34100
55025,STANDARD,Forest Lake,MN,Washington County,America/Chicago,651,NA,US,45.27,-92.98,23270
55026,STANDARD,Frontenac,MN,Goodhue County,America/Chicago,507,NA,US,44.54,-92.35,410
55027,STANDARD,Goodhue,MN,Goodhue County,America/Chicago,651,NA,US,44.4,-92.62,3070
55029,PO BOX,Grandy,MN,Isanti County,America/Chicago,,NA,US,45.64,-93.2,105
55030,STANDARD,Grasston,MN,Pine County,America/Chicago,320,NA,US,45.85,-93.08,1050
55031,STANDARD,Hampton,MN,Dakota County,America/Chicago,,NA,US,44.6,-93,1850
55032,STANDARD,Harris,MN,Chisago County,America/Chicago,,NA,US,45.6,-92.98,3360
55033,STANDARD,Hastings,MN,Dakota County,America/Chicago,651,NA,US,44.73,-92.85,27600
55036,STANDARD,Henriette,MN,Pine County,America/Chicago,320,NA,US,45.87,-93.12,51
55037,STANDARD,Hinckley,MN,Pine County,America/Chicago,320,NA,US,46.01,-92.93,4150
55038,STANDARD,Hugo,MN,Washington County,America/Chicago,,NA,US,45.15,-92.96,22100
55040,STANDARD,Isanti,MN,Isanti County,America/Chicago,,NA,US,45.48,-93.25,12210
55041,STANDARD,Lake City,MN,Wabasha County,America/Chicago,651,NA,US,44.44,-92.27,7120
55042,STANDARD,Lake Elmo,MN,Washington County,America/Chicago,651,NA,US,44.99,-92.9,9200
55043,STANDARD,Lakeland,MN,Washington County,America/Chicago,651,NA,US,44.95,-92.77,3480
55044,STANDARD,Lakeville,MN,Dakota County,America/Chicago,952,NA,US,44.67,-93.24,52230
55045,STANDARD,Lindstrom,MN,Chisago County,America/Chicago,651,NA,US,45.38,-92.84,7090
55046,STANDARD,Lonsdale,MN,Rice County,America/Chicago,507,NA,US,44.47,-93.42,5370
55047,STANDARD,Marine On Saint Croix,MN,Washington County,America/Chicago,651,NA,US,45.2,-92.78,2420
55049,STANDARD,Medford,MN,Steele County,America/Chicago,507,NA,US,44.17,-93.24,2640
55051,STANDARD,Mora,MN,Kanabec County,America/Chicago,320,NA,US,45.87,-93.29,8180
55052,STANDARD,Morristown,MN,Rice County,America/Chicago,507,NA,US,44.22,-93.44,1870
55053,STANDARD,Nerstrand,MN,Rice County,America/Chicago,507,NA,US,44.34,-93.06,910
55054,STANDARD,Elko New Market,MN,Scott County,America/Chicago,952,NA,US,44.57,-93.34,2300
55055,STANDARD,Newport,MN,Washington County,America/Chicago,651,NA,US,44.87,-92.99,3310
55056,STANDARD,North Branch,MN,Chisago County,America/Chicago,651,NA,US,45.51,-92.97,13150
55057,STANDARD,Northfield,MN,Rice County,America/Chicago,507,NA,US,44.45,-93.16,20020
55060,STANDARD,Owatonna,MN,Steele County,America/Chicago,507,NA,US,44.08,-93.22,27950
55063,STANDARD,Pine City,MN,Pine County,America/Chicago,320,NA,US,45.83,-92.96,7860
55065,STANDARD,Randolph,MN,Dakota County,America/Chicago,,NA,US,44.55,-93.02,1130
55066,STANDARD,Red Wing,MN,Goodhue County,America/Chicago,651,NA,US,44.58,-92.6,17400
55067,PO BOX,Rock Creek,MN,Pine County,America/Chicago,320,NA,US,45.75,-92.9,23
55068,STANDARD,Rosemount,MN,Dakota County,America/Chicago,,NA,US,44.74,-93.07,28980
55069,STANDARD,Rush City,MN,Chisago County,America/Chicago,320,NA,US,45.68,-92.96,4210
55070,STANDARD,Saint Francis,MN,Anoka County,America/Chicago,,NA,US,45.39,-93.38,7370
55071,STANDARD,Saint Paul Park,MN,Washington County,America/Chicago,651,NA,US,44.83,-92.99,5420
55072,STANDARD,Sandstone,MN,Pine County,America/Chicago,320,NA,US,46.12,-92.86,2680
55073,STANDARD,Scandia,MN,Washington County,America/Chicago,651,NA,US,45.27,-92.82,3460
55074,STANDARD,Shafer,MN,Chisago County,America/Chicago,,NA,US,45.38,-92.74,2070
55075,STANDARD,South Saint Paul,MN,Dakota County,America/Chicago,651,NA,US,44.88,-93.04,19370
55076,STANDARD,Inver Grove Heights,MN,Dakota County,America/Chicago,651,NA,US,44.82,-93.05,21320
55077,STANDARD,Inver Grove Heights,MN,Dakota County,America/Chicago,651,NA,US,44.82,-93.07,13010
55078,PO BOX,Stacy,MN,Chisago County,America/Chicago,651,NA,US,45.39,-92.98,0
55079,STANDARD,Stacy,MN,Chisago County,America/Chicago,651,NA,US,45.39,-92.98,8280
55080,STANDARD,Stanchfield,MN,Isanti County,America/Chicago,,NA,US,45.66,-93.26,2570
55082,STANDARD,Stillwater,MN,Washington County,America/Chicago,651,NA,US,45.05,-92.82,34610
55083,PO BOX,Stillwater,MN,Washington County,America/Chicago,651,NA,US,45.05,-92.82,0
55084,STANDARD,Taylors Falls,MN,Chisago County,America/Chicago,651,NA,US,45.41,-92.66,1590
55085,PO BOX,Vermillion,MN,Dakota County,America/Chicago,,NA,US,44.67,-92.96,421
55087,STANDARD,Warsaw,MN,Rice County,America/Chicago,507,NA,US,44.25,-93.39,280
55088,STANDARD,Webster,MN,Rice County,America/Chicago,952,NA,US,44.52,-93.38,1750
55089,STANDARD,Welch,MN,Goodhue County,America/Chicago,651,NA,US,44.59,-92.71,1850
55090,PO BOX,Willernie,MN,Washington County,America/Chicago,651,NA,US,45.05,-92.96,473
55092,STANDARD,Wyoming,MN,Chisago County,America/Chicago,651,NA,US,45.33,-92.99,10170
55101,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.95,-93.09,5660
55102,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.94,-93.1,14960
55103,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.96,-93.12,11560
55104,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.95,-93.16,36640
55105,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.94,-93.17,22710
55106,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.96,-93.05,53360
55107,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.93,-93.08,13020
55108,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.98,-93.17,12130
55109,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,45.01,-93.03,31600
55110,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,45.09,-93.01,37210
55111,STANDARD,Saint Paul,MN,Hennepin County,America/Chicago,"612,651,952",NA,US,44.88,-93.2,208
55112,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,"651,763,952",NA,US,45.08,-93.19,41520
55113,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,"651,763,952",NA,US,45.01,-93.15,37230
55114,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.97,-93.2,2480
55115,STANDARD,Saint Paul,MN,Washington County,America/Chicago,651,NA,US,45.07,-92.95,8690
55116,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.91,-93.17,22640
55117,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,45,-93.09,40960
55118,STANDARD,Saint Paul,MN,Dakota County,America/Chicago,651,NA,US,44.89,-93.1,27410
55119,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.94,-93.01,38790
55120,STANDARD,Saint Paul,MN,Dakota County,America/Chicago,952,NA,US,44.87,-93.15,4240
55121,STANDARD,Saint Paul,MN,Dakota County,America/Chicago,952,NA,US,44.85,-93.15,8390
55122,STANDARD,Saint Paul,MN,Dakota County,America/Chicago,651,NA,US,44.81,-93.2,31140
55123,STANDARD,Saint Paul,MN,Dakota County,America/Chicago,952,NA,US,44.81,-93.14,26760
55124,STANDARD,Saint Paul,MN,Dakota County,America/Chicago,"651,952",NA,US,44.74,-93.19,51410
55125,STANDARD,Saint Paul,MN,Washington County,America/Chicago,651,NA,US,44.92,-92.94,43350
55126,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,"763,952,651",NA,US,45.08,-93.13,25810
55127,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,45.08,-93.08,17380
55128,STANDARD,Saint Paul,MN,Washington County,America/Chicago,651,NA,US,44.99,-92.96,28290
55129,STANDARD,Saint Paul,MN,Washington County,America/Chicago,651,NA,US,44.88,-92.89,24970
55130,STANDARD,Saint Paul,MN,Ramsey County,America/Chicago,651,NA,US,44.97,-93.08,16400
